count,label,w,x,y,z
count,label,w,x,y,z
{"msg": "Still"}
1,RFA,0.9999,-0.0035,-0.0124,-0.0008
2,RFA,0.9997,-0.0037,-0.0091,-0.0219
3,RFA,0.9997,-0.0037,-0.0090,-0.0219
4,RFA,0.9997,-0.0037,-0.0089,-0.0219
5,RFA,0.9997,-0.0036,-0.0087,-0.0219
6,RFA,0.9997,-0.0036,-0.0086,-0.0219
7,RFA,0.9997,-0.0035,-0.0085,-0.0219
8,RFA,0.9997,-0.0035,-0.0084,-0.0219
9,RFA,0.9997,-0.0035,-0.0083,-0.0219
10,RFA,0.9997,-0.0035,-0.0082,-0.0219
11,RFA,0.9997,-0.0035,-0.0081,-0.0219
12,RFA,0.9997,-0.0034,-0.0080,-0.0219
13,RFA,0.9997,-0.0034,-0.0079,-0.0219
14,RFA,0.9997,-0.0034,-0.0078,-0.0219
15,RFA,0.9997,-0.0033,-0.0075,-0.0220
16,RFA,0.9997,-0.0032,-0.0074,-0.0220
17,RFA,0.9997,-0.0032,-0.0073,-0.0220
18,RFA,0.9997,-0.0032,-0.0072,-0.0220
19,RFA,0.9997,-0.0031,-0.0071,-0.0220
20,RFA,0.9997,-0.0031,-0.0070,-0.0220
21,RFA,0.9997,-0.0031,-0.0069,-0.0220
22,RFA,0.9997,-0.0031,-0.0068,-0.0220
23,RFA,0.9997,-0.0031,-0.0068,-0.0220
24,RFA,0.9997,-0.0030,-0.0067,-0.0220
25,RFA,0.9997,-0.0030,-0.0066,-0.0220
26,RFA,0.9997,-0.0030,-0.0065,-0.0221
27,RFA,0.9997,-0.0029,-0.0064,-0.0221
28,RFA,0.9997,-0.0029,-0.0063,-0.0221
29,RFA,0.9997,-0.0029,-0.0062,-0.0221
30,RFA,0.9997,-0.0029,-0.0062,-0.0221
31,RFA,0.9997,-0.0028,-0.0060,-0.0221
32,RFA,0.9997,-0.0028,-0.0059,-0.0222
33,RFA,0.9997,-0.0028,-0.0057,-0.0222
34,RFA,0.9997,-0.0028,-0.0057,-0.0222
35,RFA,0.9997,-0.0028,-0.0056,-0.0222
36,RFA,0.9997,-0.0027,-0.0056,-0.0222
37,RFA,0.9997,-0.0027,-0.0055,-0.0222
38,RFA,0.9997,-0.0027,-0.0051,-0.0222
39,RFA,0.9997,-0.0027,-0.0050,-0.0222
40,RFA,0.9997,-0.0026,-0.0046,-0.0223
41,RFA,0.9997,-0.0026,-0.0046,-0.0223
42,RFA,0.9997,-0.0026,-0.0046,-0.0223
43,RFA,0.9997,-0.0026,-0.0045,-0.0223
44,RFA,0.9997,-0.0025,-0.0045,-0.0223
45,RFA,0.9997,-0.0025,-0.0044,-0.0223
46,RFA,0.9997,-0.0025,-0.0042,-0.0223
47,RFA,0.9997,-0.0024,-0.0042,-0.0223
48,RFA,0.9997,-0.0024,-0.0041,-0.0223
49,RFA,0.9997,-0.0024,-0.0040,-0.0223
50,RFA,0.9997,-0.0024,-0.0040,-0.0223
51,RFA,0.9997,-0.0024,-0.0040,-0.0223
52,RFA,0.9997,-0.0024,-0.0039,-0.0224
53,RFA,0.9997,-0.0024,-0.0038,-0.0224
54,RFA,0.9997,-0.0024,-0.0038,-0.0224
55,RFA,0.9997,-0.0023,-0.0037,-0.0224
56,RFA,0.9997,-0.0023,-0.0037,-0.0224
57,RFA,0.9997,-0.0023,-0.0037,-0.0224
58,RFA,0.9997,-0.0023,-0.0037,-0.0224
59,RFA,0.9997,-0.0023,-0.0036,-0.0224
60,RFA,0.9997,-0.0023,-0.0035,-0.0224
61,RFA,0.9997,-0.0023,-0.0035,-0.0224
62,RFA,0.9997,-0.0023,-0.0035,-0.0225
63,RFA,0.9997,-0.0023,-0.0034,-0.0225
64,RFA,0.9997,-0.0023,-0.0034,-0.0225
65,RFA,0.9997,-0.0022,-0.0034,-0.0225
66,RFA,0.9997,-0.0022,-0.0033,-0.0225
67,RFA,0.9997,-0.0022,-0.0032,-0.0225
68,RFA,0.9997,-0.0022,-0.0032,-0.0225
69,RFA,0.9997,-0.0022,-0.0032,-0.0225
70,RFA,0.9997,-0.0022,-0.0032,-0.0225
71,RFA,0.9997,-0.0022,-0.0031,-0.0225
72,RFA,0.9997,-0.0021,-0.0031,-0.0225
73,RFA,0.9997,-0.0021,-0.0030,-0.0225
74,RFA,0.9997,-0.0021,-0.0030,-0.0225
75,RFA,0.9997,-0.0021,-0.0030,-0.0225
76,RFA,0.9997,-0.0021,-0.0029,-0.0225
77,RFA,0.9997,-0.0021,-0.0029,-0.0225
78,RFA,0.9997,-0.0021,-0.0029,-0.0225
79,RFA,0.9997,-0.0021,-0.0029,-0.0225
80,RFA,0.9997,-0.0021,-0.0028,-0.0226
81,RFA,0.9997,-0.0021,-0.0028,-0.0226
82,RFA,0.9997,-0.0021,-0.0027,-0.0226
83,RFA,0.9997,-0.0020,-0.0027,-0.0226
84,RFA,0.9997,-0.0021,-0.0027,-0.0226
85,RFA,0.9997,-0.0021,-0.0027,-0.0226
86,RFA,0.9997,-0.0021,-0.0027,-0.0226
87,RFA,0.9997,-0.0021,-0.0027,-0.0226
88,RFA,0.9997,-0.0021,-0.0026,-0.0226
89,RFA,0.9997,-0.0021,-0.0026,-0.0226
90,RFA,0.9997,-0.0021,-0.0026,-0.0226
91,RFA,0.9997,-0.0021,-0.0026,-0.0226
92,RFA,0.9997,-0.0021,-0.0026,-0.0226
93,RFA,0.9997,-0.0020,-0.0025,-0.0226
94,RFA,0.9997,-0.0020,-0.0025,-0.0226
95,RFA,0.9997,-0.0020,-0.0024,-0.0226
96,RFA,0.9997,-0.0020,-0.0024,-0.0227
97,RFA,0.9997,-0.0020,-0.0024,-0.0227
98,RFA,0.9997,-0.0021,-0.0024,-0.0227
99,RFA,0.9997,-0.0021,-0.0024,-0.0227
100,RFA,0.9997,-0.0021,-0.0024,-0.0227
101,RFA,0.9997,-0.0021,-0.0024,-0.0227
102,RFA,0.9997,-0.0021,-0.0023,-0.0227
103,RFA,0.9997,-0.0021,-0.0023,-0.0228
104,RFA,0.9997,-0.0021,-0.0023,-0.0228
105,RFA,0.9997,-0.0021,-0.0023,-0.0228
106,RFA,0.9997,-0.0021,-0.0023,-0.0228
107,RFA,0.9997,-0.0021,-0.0023,-0.0228
108,RFA,0.9997,-0.0021,-0.0023,-0.0228
109,RFA,0.9997,-0.0021,-0.0023,-0.0228
110,RFA,0.9997,-0.0021,-0.0022,-0.0228
111,RFA,0.9997,-0.0021,-0.0022,-0.0228
112,RFA,0.9997,-0.0021,-0.0022,-0.0228
113,RFA,0.9997,-0.0021,-0.0022,-0.0228
114,RFA,0.9997,-0.0021,-0.0021,-0.0228
115,RFA,0.9997,-0.0021,-0.0021,-0.0228
116,RFA,0.9997,-0.0021,-0.0021,-0.0228
117,RFA,0.9997,-0.0021,-0.0021,-0.0228
118,RFA,0.9997,-0.0021,-0.0021,-0.0229
119,RFA,0.9997,-0.0021,-0.0021,-0.0229
120,RFA,0.9997,-0.0021,-0.0021,-0.0229
121,RFA,0.9997,-0.0021,-0.0021,-0.0229
122,RFA,0.9997,-0.0021,-0.0021,-0.0229
123,RFA,0.9997,-0.0021,-0.0020,-0.0229
124,RFA,0.9997,-0.0020,-0.0020,-0.0229
125,RFA,0.9997,-0.0020,-0.0020,-0.0229
126,RFA,0.9997,-0.0020,-0.0020,-0.0229
127,RFA,0.9997,-0.0020,-0.0020,-0.0229
128,RFA,0.9997,-0.0020,-0.0019,-0.0229
129,RFA,0.9997,-0.0020,-0.0020,-0.0229
130,RFA,0.9997,-0.0020,-0.0018,-0.0230
131,RFA,0.9997,-0.0020,-0.0018,-0.0230
132,RFA,0.9997,-0.0020,-0.0018,-0.0230
133,RFA,0.9997,-0.0020,-0.0018,-0.0230
134,RFA,0.9997,-0.0020,-0.0018,-0.0230
135,RFA,0.9997,-0.0020,-0.0018,-0.0231
136,RFA,0.9997,-0.0020,-0.0018,-0.0231
137,RFA,0.9997,-0.0020,-0.0018,-0.0231
138,RFA,0.9997,-0.0020,-0.0018,-0.0231
139,RFA,0.9997,-0.0020,-0.0017,-0.0231
140,RFA,0.9997,-0.0020,-0.0017,-0.0231
141,RFA,0.9997,-0.0020,-0.0017,-0.0231
142,RFA,0.9997,-0.0020,-0.0017,-0.0231
143,RFA,0.9997,-0.0020,-0.0017,-0.0231
144,RFA,0.9997,-0.0020,-0.0017,-0.0231
145,RFA,0.9997,-0.0020,-0.0017,-0.0231
146,RFA,0.9997,-0.0020,-0.0016,-0.0231
147,RFA,0.9997,-0.0020,-0.0017,-0.0231
148,RFA,0.9997,-0.0020,-0.0017,-0.0231
149,RFA,0.9997,-0.0020,-0.0017,-0.0231
150,RFA,0.9997,-0.0020,-0.0017,-0.0231
151,RFA,0.9997,-0.0020,-0.0017,-0.0231
152,RFA,0.9997,-0.0020,-0.0017,-0.0232
153,RFA,0.9997,-0.0020,-0.0016,-0.0232
154,RFA,0.9997,-0.0020,-0.0016,-0.0232
155,RFA,0.9997,-0.0020,-0.0017,-0.0232
156,RFA,0.9997,-0.0020,-0.0016,-0.0232
157,RFA,0.9997,-0.0020,-0.0016,-0.0232
158,RFA,0.9997,-0.0020,-0.0016,-0.0232
159,RFA,0.9997,-0.0020,-0.0016,-0.0233
160,RFA,0.9997,-0.0020,-0.0016,-0.0232
161,RFA,0.9997,-0.0020,-0.0016,-0.0233
162,RFA,0.9997,-0.0020,-0.0016,-0.0233
163,RFA,0.9997,-0.0020,-0.0016,-0.0233
164,RFA,0.9997,-0.0020,-0.0016,-0.0233
165,RFA,0.9997,-0.0020,-0.0015,-0.0233
166,RFA,0.9997,-0.0020,-0.0015,-0.0233
167,RFA,0.9997,-0.0020,-0.0016,-0.0233
168,RFA,0.9997,-0.0020,-0.0016,-0.0233
169,RFA,0.9997,-0.0020,-0.0015,-0.0233
170,RFA,0.9997,-0.0020,-0.0015,-0.0233
171,RFA,0.9997,-0.0020,-0.0015,-0.0233
172,RFA,0.9997,-0.0020,-0.0015,-0.0233
173,RFA,0.9997,-0.0020,-0.0015,-0.0233
174,RFA,0.9997,-0.0020,-0.0015,-0.0233
175,RFA,0.9997,-0.0020,-0.0015,-0.0233
176,RFA,0.9997,-0.0020,-0.0015,-0.0233
177,RFA,0.9997,-0.0020,-0.0015,-0.0233
178,RFA,0.9997,-0.0020,-0.0015,-0.0234
179,RFA,0.9997,-0.0020,-0.0015,-0.0234
180,RFA,0.9997,-0.0020,-0.0015,-0.0234
181,RFA,0.9997,-0.0020,-0.0015,-0.0234
182,RFA,0.9997,-0.0020,-0.0015,-0.0234
183,RFA,0.9997,-0.0020,-0.0015,-0.0234
184,RFA,0.9997,-0.0020,-0.0015,-0.0234
185,RFA,0.9997,-0.0020,-0.0015,-0.0234
186,RFA,0.9997,-0.0020,-0.0015,-0.0234
187,RFA,0.9997,-0.0020,-0.0015,-0.0234
188,RFA,0.9997,-0.0020,-0.0015,-0.0234
189,RFA,0.9997,-0.0020,-0.0015,-0.0234
190,RFA,0.9997,-0.0020,-0.0015,-0.0234
191,RFA,0.9997,-0.0020,-0.0015,-0.0234
192,RFA,0.9997,-0.0020,-0.0015,-0.0234
193,RFA,0.9997,-0.0020,-0.0014,-0.0235
194,RFA,0.9997,-0.0020,-0.0014,-0.0235
195,RFA,0.9997,-0.0020,-0.0014,-0.0235
196,RFA,0.9997,-0.0019,-0.0014,-0.0235
197,RFA,0.9997,-0.0019,-0.0014,-0.0235
198,RFA,0.9997,-0.0019,-0.0014,-0.0235
199,RFA,0.9997,-0.0019,-0.0014,-0.0236
200,RFA,0.9997,-0.0019,-0.0014,-0.0236
201,RFA,0.9997,-0.0019,-0.0013,-0.0236
202,RFA,0.9997,-0.0019,-0.0013,-0.0236
203,RFA,0.9997,-0.0019,-0.0014,-0.0236
204,RFA,0.9997,-0.0019,-0.0014,-0.0236
205,RFA,0.9997,-0.0019,-0.0014,-0.0236
206,RFA,0.9997,-0.0019,-0.0014,-0.0236
207,RFA,0.9997,-0.0019,-0.0014,-0.0236
208,RFA,0.9997,-0.0019,-0.0014,-0.0236
209,RFA,0.9997,-0.0019,-0.0013,-0.0236
210,RFA,0.9997,-0.0019,-0.0013,-0.0236
211,RFA,0.9997,-0.0019,-0.0013,-0.0237
212,RFA,0.9997,-0.0019,-0.0013,-0.0237
213,RFA,0.9997,-0.0019,-0.0013,-0.0237
214,RFA,0.9997,-0.0019,-0.0013,-0.0237
215,RFA,0.9997,-0.0019,-0.0013,-0.0237
216,RFA,0.9997,-0.0019,-0.0013,-0.0237
217,RFA,0.9997,-0.0019,-0.0013,-0.0237
218,RFA,0.9997,-0.0019,-0.0013,-0.0237
219,RFA,0.9997,-0.0019,-0.0013,-0.0237
220,RFA,0.9997,-0.0019,-0.0013,-0.0237
221,RFA,0.9997,-0.0019,-0.0013,-0.0237
222,RFA,0.9997,-0.0018,-0.0013,-0.0237
223,RFA,0.9997,-0.0018,-0.0013,-0.0237
224,RFA,0.9997,-0.0018,-0.0013,-0.0237
225,RFA,0.9997,-0.0018,-0.0013,-0.0237
226,RFA,0.9997,-0.0018,-0.0013,-0.0237
227,RFA,0.9997,-0.0018,-0.0013,-0.0237
228,RFA,0.9997,-0.0018,-0.0013,-0.0237
229,RFA,0.9997,-0.0018,-0.0013,-0.0237
230,RFA,0.9997,-0.0019,-0.0013,-0.0237
231,RFA,0.9997,-0.0019,-0.0013,-0.0238
232,RFA,0.9997,-0.0019,-0.0013,-0.0238
233,RFA,0.9997,-0.0019,-0.0013,-0.0238
234,RFA,0.9997,-0.0019,-0.0013,-0.0238
235,RFA,0.9997,-0.0019,-0.0013,-0.0238
236,RFA,0.9997,-0.0019,-0.0013,-0.0238
237,RFA,0.9997,-0.0019,-0.0013,-0.0238
238,RFA,0.9997,-0.0019,-0.0013,-0.0239
239,RFA,0.9997,-0.0019,-0.0013,-0.0239
240,RFA,0.9997,-0.0019,-0.0013,-0.0239
241,RFA,0.9997,-0.0019,-0.0013,-0.0239
242,RFA,0.9997,-0.0019,-0.0013,-0.0239
243,RFA,0.9997,-0.0019,-0.0013,-0.0239
244,RFA,0.9997,-0.0019,-0.0013,-0.0239
245,RFA,0.9997,-0.0019,-0.0013,-0.0239
246,RFA,0.9997,-0.0019,-0.0013,-0.0239
247,RFA,0.9997,-0.0019,-0.0013,-0.0239
248,RFA,0.9997,-0.0019,-0.0013,-0.0239
249,RFA,0.9997,-0.0019,-0.0013,-0.0239
250,RFA,0.9997,-0.0019,-0.0013,-0.0239
251,RFA,0.9997,-0.0019,-0.0013,-0.0239
252,RFA,0.9997,-0.0019,-0.0013,-0.0240
253,RFA,0.9997,-0.0019,-0.0013,-0.0240
254,RFA,0.9997,-0.0019,-0.0013,-0.0240
255,RFA,0.9997,-0.0019,-0.0013,-0.0240
256,RFA,0.9997,-0.0019,-0.0013,-0.0240
257,RFA,0.9997,-0.0020,-0.0013,-0.0240
258,RFA,0.9997,-0.0020,-0.0013,-0.0240
259,RFA,0.9997,-0.0019,-0.0013,-0.0240
260,RFA,0.9997,-0.0020,-0.0013,-0.0240
261,RFA,0.9997,-0.0020,-0.0013,-0.0240
262,RFA,0.9997,-0.0020,-0.0013,-0.0240
263,RFA,0.9997,-0.0019,-0.0013,-0.0241
264,RFA,0.9997,-0.0020,-0.0013,-0.0241
265,RFA,0.9997,-0.0020,-0.0014,-0.0241
266,RFA,0.9997,-0.0020,-0.0013,-0.0241
267,RFA,0.9997,-0.0020,-0.0013,-0.0241
268,RFA,0.9997,-0.0019,-0.0014,-0.0241
269,RFA,0.9997,-0.0019,-0.0014,-0.0241
270,RFA,0.9997,-0.0019,-0.0014,-0.0241
271,RFA,0.9997,-0.0019,-0.0013,-0.0241
272,RFA,0.9997,-0.0019,-0.0014,-0.0241
273,RFA,0.9997,-0.0019,-0.0014,-0.0242
274,RFA,0.9997,-0.0019,-0.0014,-0.0242
275,RFA,0.9997,-0.0019,-0.0014,-0.0242
276,RFA,0.9997,-0.0019,-0.0013,-0.0242
277,RFA,0.9997,-0.0019,-0.0013,-0.0242
278,RFA,0.9997,-0.0019,-0.0013,-0.0242
279,RFA,0.9997,-0.0019,-0.0013,-0.0242
280,RFA,0.9997,-0.0019,-0.0013,-0.0242
281,RFA,0.9997,-0.0019,-0.0013,-0.0242
282,RFA,0.9997,-0.0019,-0.0013,-0.0242
283,RFA,0.9997,-0.0019,-0.0013,-0.0242
284,RFA,0.9997,-0.0019,-0.0013,-0.0242
285,RFA,0.9997,-0.0018,-0.0013,-0.0242
286,RFA,0.9997,-0.0018,-0.0013,-0.0242
287,RFA,0.9997,-0.0019,-0.0013,-0.0243
288,RFA,0.9997,-0.0019,-0.0013,-0.0243
289,RFA,0.9997,-0.0018,-0.0013,-0.0243
290,RFA,0.9997,-0.0018,-0.0013,-0.0243
291,RFA,0.9997,-0.0018,-0.0013,-0.0243
292,RFA,0.9997,-0.0018,-0.0013,-0.0243
293,RFA,0.9997,-0.0018,-0.0013,-0.0243
294,RFA,0.9997,-0.0018,-0.0013,-0.0243
295,RFA,0.9997,-0.0018,-0.0013,-0.0244
296,RFA,0.9997,-0.0018,-0.0013,-0.0244
297,RFA,0.9997,-0.0018,-0.0013,-0.0244
298,RFA,0.9997,-0.0019,-0.0013,-0.0244
299,RFA,0.9997,-0.0019,-0.0013,-0.0244
300,RFA,0.9997,-0.0018,-0.0013,-0.0244
301,RFA,0.9997,-0.0018,-0.0013,-0.0244
302,RFA,0.9997,-0.0018,-0.0013,-0.0244
303,RFA,0.9997,-0.0019,-0.0013,-0.0244
304,RFA,0.9997,-0.0018,-0.0013,-0.0244
305,RFA,0.9997,-0.0018,-0.0013,-0.0244
306,RFA,0.9997,-0.0018,-0.0013,-0.0244
307,RFA,0.9997,-0.0018,-0.0013,-0.0244
308,RFA,0.9997,-0.0018,-0.0013,-0.0244
309,RFA,0.9997,-0.0018,-0.0013,-0.0244
310,RFA,0.9997,-0.0018,-0.0013,-0.0244
311,RFA,0.9997,-0.0018,-0.0013,-0.0245
312,RFA,0.9997,-0.0018,-0.0013,-0.0245
313,RFA,0.9997,-0.0018,-0.0013,-0.0245
314,RFA,0.9997,-0.0018,-0.0013,-0.0245
315,RFA,0.9997,-0.0018,-0.0013,-0.0245
316,RFA,0.9997,-0.0018,-0.0013,-0.0245
317,RFA,0.9997,-0.0018,-0.0013,-0.0245
318,RFA,0.9997,-0.0018,-0.0013,-0.0245
319,RFA,0.9997,-0.0018,-0.0013,-0.0245
320,RFA,0.9997,-0.0018,-0.0013,-0.0245
321,RFA,0.9997,-0.0018,-0.0013,-0.0245
322,RFA,0.9997,-0.0018,-0.0013,-0.0246
323,RFA,0.9997,-0.0018,-0.0013,-0.0246
324,RFA,0.9997,-0.0018,-0.0013,-0.0246
325,RFA,0.9997,-0.0018,-0.0013,-0.0246
326,RFA,0.9997,-0.0018,-0.0013,-0.0246
327,RFA,0.9997,-0.0018,-0.0013,-0.0246
328,RFA,0.9997,-0.0018,-0.0013,-0.0247
329,RFA,0.9996,-0.0018,-0.0013,-0.0247
330,RFA,0.9996,-0.0018,-0.0013,-0.0247
331,RFA,0.9996,-0.0018,-0.0013,-0.0247
332,RFA,0.9996,-0.0018,-0.0013,-0.0247
333,RFA,0.9996,-0.0018,-0.0013,-0.0247
334,RFA,0.9996,-0.0018,-0.0013,-0.0247
335,RFA,0.9996,-0.0018,-0.0013,-0.0247
336,RFA,0.9996,-0.0018,-0.0013,-0.0247
337,RFA,0.9996,-0.0018,-0.0012,-0.0247
338,RFA,0.9996,-0.0018,-0.0012,-0.0247
339,RFA,0.9996,-0.0018,-0.0013,-0.0247
340,RFA,0.9996,-0.0018,-0.0013,-0.0248
341,RFA,0.9996,-0.0018,-0.0013,-0.0248
342,RFA,0.9996,-0.0018,-0.0013,-0.0248
343,RFA,0.9996,-0.0018,-0.0013,-0.0248
344,RFA,0.9996,-0.0018,-0.0012,-0.0248
345,RFA,0.9996,-0.0018,-0.0012,-0.0248
346,RFA,0.9996,-0.0018,-0.0012,-0.0248
347,RFA,0.9996,-0.0018,-0.0013,-0.0248
348,RFA,0.9996,-0.0018,-0.0012,-0.0248
349,RFA,0.9996,-0.0018,-0.0012,-0.0248
350,RFA,0.9996,-0.0018,-0.0012,-0.0248
351,RFA,0.9996,-0.0018,-0.0013,-0.0248
352,RFA,0.9996,-0.0018,-0.0013,-0.0248
353,RFA,0.9996,-0.0018,-0.0013,-0.0248
354,RFA,0.9996,-0.0018,-0.0013,-0.0248
355,RFA,0.9996,-0.0018,-0.0013,-0.0249
356,RFA,0.9996,-0.0018,-0.0013,-0.0248
357,RFA,0.9996,-0.0018,-0.0012,-0.0249
358,RFA,0.9996,-0.0018,-0.0012,-0.0249
359,RFA,0.9996,-0.0018,-0.0013,-0.0249
360,RFA,0.9996,-0.0018,-0.0013,-0.0249
361,RFA,0.9996,-0.0017,-0.0012,-0.0249
362,RFA,0.9996,-0.0017,-0.0012,-0.0249
363,RFA,0.9996,-0.0017,-0.0013,-0.0249
364,RFA,0.9996,-0.0017,-0.0013,-0.0250
365,RFA,0.9996,-0.0017,-0.0012,-0.0250
366,RFA,0.9996,-0.0017,-0.0012,-0.0250
367,RFA,0.9996,-0.0017,-0.0012,-0.0250
368,RFA,0.9996,-0.0017,-0.0012,-0.0250
369,RFA,0.9996,-0.0017,-0.0012,-0.0250
370,RFA,0.9996,-0.0017,-0.0012,-0.0250
371,RFA,0.9996,-0.0017,-0.0012,-0.0250
372,RFA,0.9996,-0.0017,-0.0012,-0.0250
373,RFA,0.9996,-0.0017,-0.0012,-0.0250
374,RFA,0.9996,-0.0017,-0.0012,-0.0250
375,RFA,0.9996,-0.0017,-0.0012,-0.0250
376,RFA,0.9996,-0.0017,-0.0012,-0.0251
377,RFA,0.9996,-0.0017,-0.0012,-0.0251
378,RFA,0.9996,-0.0017,-0.0012,-0.0251
379,RFA,0.9996,-0.0017,-0.0012,-0.0251
380,RFA,0.9996,-0.0018,-0.0012,-0.0251
381,RFA,0.9996,-0.0018,-0.0012,-0.0251
382,RFA,0.9996,-0.0018,-0.0012,-0.0251
383,RFA,0.9996,-0.0018,-0.0012,-0.0251
384,RFA,0.9996,-0.0018,-0.0012,-0.0251
385,RFA,0.9996,-0.0018,-0.0012,-0.0251
386,RFA,0.9996,-0.0018,-0.0012,-0.0251
387,RFA,0.9996,-0.0018,-0.0012,-0.0251
388,RFA,0.9996,-0.0018,-0.0012,-0.0251
389,RFA,0.9996,-0.0018,-0.0012,-0.0251
390,RFA,0.9996,-0.0018,-0.0012,-0.0251
391,RFA,0.9996,-0.0018,-0.0012,-0.0251
392,RFA,0.9996,-0.0018,-0.0012,-0.0251
393,RFA,0.9996,-0.0018,-0.0012,-0.0252
394,RFA,0.9996,-0.0018,-0.0013,-0.0252
395,RFA,0.9996,-0.0018,-0.0013,-0.0253
396,RFA,0.9996,-0.0018,-0.0012,-0.0253
397,RFA,0.9996,-0.0018,-0.0012,-0.0253
398,RFA,0.9996,-0.0018,-0.0012,-0.0253
399,RFA,0.9996,-0.0018,-0.0012,-0.0253
400,RFA,0.9996,-0.0018,-0.0012,-0.0253
401,RFA,0.9996,-0.0018,-0.0012,-0.0253
402,RFA,0.9996,-0.0018,-0.0012,-0.0253
403,RFA,0.9996,-0.0018,-0.0013,-0.0253
404,RFA,0.9996,-0.0018,-0.0012,-0.0253
405,RFA,0.9996,-0.0018,-0.0012,-0.0253
406,RFA,0.9996,-0.0018,-0.0012,-0.0253
407,RFA,0.9996,-0.0018,-0.0012,-0.0254
408,RFA,0.9996,-0.0018,-0.0012,-0.0254
409,RFA,0.9996,-0.0018,-0.0012,-0.0254
410,RFA,0.9996,-0.0018,-0.0012,-0.0254
411,RFA,0.9996,-0.0018,-0.0012,-0.0254
412,RFA,0.9996,-0.0018,-0.0012,-0.0254
413,RFA,0.9996,-0.0018,-0.0012,-0.0254
414,RFA,0.9996,-0.0018,-0.0012,-0.0254
415,RFA,0.9996,-0.0018,-0.0012,-0.0254
416,RFA,0.9996,-0.0018,-0.0012,-0.0255
417,RFA,0.9996,-0.0018,-0.0012,-0.0255
418,RFA,0.9996,-0.0018,-0.0013,-0.0255
419,RFA,0.9996,-0.0018,-0.0012,-0.0255
420,RFA,0.9996,-0.0018,-0.0012,-0.0255
421,RFA,0.9996,-0.0018,-0.0012,-0.0255
422,RFA,0.9996,-0.0018,-0.0013,-0.0255
423,RFA,0.9996,-0.0018,-0.0013,-0.0255
424,RFA,0.9996,-0.0018,-0.0012,-0.0255
425,RFA,0.9996,-0.0018,-0.0012,-0.0255
426,RFA,0.9996,-0.0018,-0.0013,-0.0255
427,RFA,0.9996,-0.0018,-0.0013,-0.0255
428,RFA,0.9996,-0.0018,-0.0012,-0.0255
429,RFA,0.9996,-0.0018,-0.0012,-0.0255
430,RFA,0.9996,-0.0018,-0.0013,-0.0256
431,RFA,0.9996,-0.0018,-0.0013,-0.0256
432,RFA,0.9996,-0.0018,-0.0013,-0.0256
433,RFA,0.9996,-0.0018,-0.0012,-0.0256
434,RFA,0.9996,-0.0018,-0.0012,-0.0256
435,RFA,0.9996,-0.0018,-0.0013,-0.0256
436,RFA,0.9996,-0.0018,-0.0013,-0.0256
437,RFA,0.9996,-0.0018,-0.0012,-0.0256
438,RFA,0.9996,-0.0018,-0.0012,-0.0256
439,RFA,0.9996,-0.0018,-0.0013,-0.0256
440,RFA,0.9996,-0.0018,-0.0013,-0.0256
441,RFA,0.9996,-0.0018,-0.0012,-0.0256
442,RFA,0.9996,-0.0018,-0.0013,-0.0256
443,RFA,0.9996,-0.0019,-0.0013,-0.0256
444,RFA,0.9996,-0.0019,-0.0013,-0.0256
445,RFA,0.9996,-0.0019,-0.0012,-0.0257
446,RFA,0.9996,-0.0019,-0.0012,-0.0257
447,RFA,0.9996,-0.0019,-0.0013,-0.0257
448,RFA,0.9996,-0.0019,-0.0013,-0.0257
449,RFA,0.9996,-0.0018,-0.0013,-0.0257
450,RFA,0.9996,-0.0018,-0.0012,-0.0257
451,RFA,0.9996,-0.0018,-0.0013,-0.0257
452,RFA,0.9996,-0.0018,-0.0013,-0.0258
453,RFA,0.9996,-0.0018,-0.0012,-0.0258
454,RFA,0.9996,-0.0018,-0.0013,-0.0258
455,RFA,0.9996,-0.0019,-0.0013,-0.0258
456,RFA,0.9996,-0.0018,-0.0012,-0.0258
457,RFA,0.9996,-0.0019,-0.0012,-0.0258
458,RFA,0.9996,-0.0019,-0.0012,-0.0258
459,RFA,0.9996,-0.0018,-0.0012,-0.0258
460,RFA,0.9996,-0.0018,-0.0012,-0.0258
461,RFA,0.9996,-0.0018,-0.0012,-0.0258
462,RFA,0.9996,-0.0018,-0.0012,-0.0258
463,RFA,0.9996,-0.0018,-0.0012,-0.0258
464,RFA,0.9996,-0.0019,-0.0012,-0.0258
465,RFA,0.9996,-0.0018,-0.0012,-0.0259
466,RFA,0.9996,-0.0018,-0.0012,-0.0259
467,RFA,0.9996,-0.0018,-0.0012,-0.0259
468,RFA,0.9996,-0.0018,-0.0012,-0.0259
469,RFA,0.9996,-0.0018,-0.0012,-0.0259
470,RFA,0.9996,-0.0018,-0.0012,-0.0259
471,RFA,0.9996,-0.0019,-0.0012,-0.0259
472,RFA,0.9996,-0.0018,-0.0012,-0.0259
473,RFA,0.9996,-0.0018,-0.0012,-0.0259
474,RFA,0.9996,-0.0018,-0.0012,-0.0259
475,RFA,0.9996,-0.0018,-0.0011,-0.0259
476,RFA,0.9996,-0.0018,-0.0012,-0.0259
477,RFA,0.9996,-0.0018,-0.0011,-0.0259
478,RFA,0.9996,-0.0018,-0.0010,-0.0259
479,RFA,0.9996,-0.0018,-0.0010,-0.0259
480,RFA,0.9996,-0.0018,-0.0010,-0.0259
481,RFA,0.9996,-0.0018,-0.0010,-0.0259
